country_code,country,year,overweight_pct,alcohol_liters_pc,gdp_per_capita_usd,gdp_growth_pct,unemployment_pct,inflation_pct,gini_index,trade_pct_gdp,education_expenditure_pct_gdp,govt_debt_pct_gdp,recession_flag,crisis_score,gdp_growth_lag1,gdp_growth_lag2,tertiary_attainment_pct,low_education_pct,physical_inactivity_pct,sunny_days,food_total_kcal,food_cereals_kcal,food_sugar_kcal,food_meat_kcal,food_dairy_kcal,food_fish_kcal,food_vegetables_kcal,food_fruits_kcal,food_vegoils_kcal,food_alcohol_kcal,prod_sugar_cane_t,prod_sugar_beet_t,prod_raw_sugar_t,prod_beef_t,prod_pork_t,prod_poultry_t,prod_meat_total_t,prod_wine_t,prod_beer_t,prod_cattle_fat_t,prod_pig_fat_t,prod_lard_t,prod_butter_t,prod_raw_milk_t,prod_tobacco_t,prod_sugar_cane_kg_pc,prod_sugar_beet_kg_pc,prod_raw_sugar_kg_pc,prod_beef_kg_pc,prod_pork_kg_pc,prod_poultry_kg_pc,prod_meat_total_kg_pc,prod_wine_kg_pc,prod_beer_kg_pc,prod_cattle_fat_kg_pc,prod_pig_fat_kg_pc,prod_lard_kg_pc,prod_butter_kg_pc,prod_raw_milk_kg_pc,prod_tobacco_kg_pc,total_all_causes,cardiovascular,ischaemic_heart,stroke,all_cancers,colorectal_cancer,lung_cancer,diabetes,liver_cirrhosis,alcohol_disorders,respiratory,suicide,smoking_pct,healthcare_exp_pct,urbanization_pct
EE,Estonia,2022,57.21,9.65,21023.299,-1.226,5.571,19.398,32.3,175.687,5.207,19.2,0,1,8.255,-2.884,45.7,32.9,19.5,128,3303.88,582.23,,14.38,76.57,2.33,42.14,8.88,14.73,273.09,,0.0,,8770.0,43230.0,23100.0,75392.9,1991.9,119600.0,,,661.4,4830.0,848100.0,0.0,,0.0,,6.5019,32.0498,17.1258,55.8946,1.4768,88.6688,,,0.4903,3.5809,628.7625,0.0,1220.11,574.96,152.26,69.14,246.71,32.17,39.52,29.68,36.37,5.71,44.5,14.48,28.3,6.94,70.49
EE,Estonia,2023,,9.15,20126.373,-2.744,6.378,9.159,30.7,154.593,5.23,20.2,1,1,-1.226,8.255,47.3,32.7,19.77,125,3286.52,604.34,,8.99,74.05,1.75,40.34,10.1,14.53,281.96,,0.0,,7950.0,39470.0,22900.0,70614.0,2135.0,97700.0,,,666.1,4600.0,894200.0,0.0,,0.0,,5.8017,28.8042,16.7118,51.5323,1.5581,71.299,,,0.4861,3.357,652.5645,0.0,1106.0,521.57,140.52,67.58,237.98,28.83,40.1,29.15,30.54,5.52,45.33,14.26,28.85,7.47,70.68
EL,Greece,1994,50.79,8.47,15604.034,2.0,9.808,10.874,37.39,35.22,2.34,100.0,0,1,-1.6,0.7,30.75,30.2,28.16,224,3580.0,1016.0,,425.41,22.85,0.92,56.88,27.27,44.0,116.0,,2562966.5,271000.0,70778.1,136690.5,146000.0,508471.0,305100.0,425000.0,3266.7,7733.8,2619.0,4767.0,719792.8,141362.8,,243.792,25.7778,6.7325,13.0021,13.8877,48.3663,29.0214,40.4264,0.3107,0.7356,0.2491,0.4534,68.4674,13.4466,,707.1,154.0,269.5,260.4,19.3,60.6,9.4,10.1,0.4,76.1,3.7,63.83999999999999,6.324999999999998,71.99
EL,Greece,1995,51.31,8.51,15857.416,2.1,10.116,8.935,37.0,36.126,2.5,100.0,0,1,2.0,-1.6,29.88,29.31,28.6,220,3515.0,1039.0,,416.67,21.05,1.14,57.07,32.72,43.0,97.0,,2544052.2,312000.0,72186.5,136886.0,161000.0,525789.2,390000.0,402500.0,3331.7,7744.9,2425.0,3943.0,737099.9,148543.0,,240.8649,29.5394,6.8344,12.96,15.2431,49.7805,36.9243,38.1078,0.3154,0.7333,0.2296,0.3733,69.7869,14.0637,,720.3,160.9,272.3,263.0,19.0,59.0,10.2,7.8,0.6,81.2,3.8,62.49999999999999,6.522499999999999,72.08
EL,Greece,1996,51.85,8.55,16005.951,1.382,10.402,8.195,36.48,36.821,2.66,100.0,0,1,2.1,2.0,29.01,28.42,29.03,201,3510.0,1034.0,,422.46,14.83,1.05,59.56,34.13,48.0,94.0,,2366115.3,288000.0,70930.9,135510.0,151000.0,515424.6,408500.0,376600.0,3273.7,7667.0,2183.0,3797.0,739870.6,149296.0,,223.0333,27.1473,6.686,12.7734,14.2335,48.5846,38.5058,35.4988,0.3086,0.7227,0.2058,0.3579,69.7412,14.0728,,714.2,164.6,255.7,264.0,19.7,60.0,11.8,7.0,0.6,79.3,3.5,61.16,6.719999999999999,72.18
EL,Greece,1997,52.41,8.59,16501.032,3.603,10.472,5.536,35.96,39.439,2.83,100.0,0,1,1.382,2.1,28.14,27.53,29.46,227,3515.0,1021.0,,419.63,18.28,0.55,62.58,36.29,46.0,127.0,,2823399.0,396000.0,72379.3,133498.4,110000.0,474169.1,406650.0,395000.0,3340.6,7553.2,2439.0,3535.0,736692.0,146974.6,,264.8279,37.1438,6.789,12.5218,10.3177,44.4759,38.1428,37.05,0.3133,0.7085,0.2288,0.3316,69.0999,13.7859,,701.9,162.3,257.7,263.2,19.9,59.3,10.1,6.9,0.4,76.4,3.6,59.81999999999999,6.917499999999999,72.28
EL,Greece,1998,52.98,8.63,16973.829,3.437,12.227,4.766,35.44,42.49,2.992,100.0,0,1,3.603,1.382,27.27,26.64,29.9,230,3535.0,976.0,,428.32,18.89,0.6,51.23,34.31,46.0,131.0,,2195138.9,218000.0,73070.0,134357.2,105000.0,468977.6,453560.0,388600.0,3372.5,7601.8,2088.0,3693.0,743670.0,146477.9,,204.7607,20.3349,6.8159,12.5327,9.7943,43.7458,42.3077,36.2483,0.3146,0.7091,0.1948,0.3445,69.3689,13.6633,,716.2,148.9,263.2,259.4,20.4,59.7,7.8,6.4,0.1,92.8,3.9,58.48,7.114999999999999,72.39
EL,Greece,1999,53.57,8.67,17358.435,2.659,12.138,2.637,34.92,48.176,3.148,100.0,0,1,3.437,3.603,26.4,25.75,30.33,223,3625.0,999.0,,411.43,21.48,0.96,64.66,47.24,46.0,137.0,,2418325.0,252000.0,71902.1,130226.4,100000.0,458072.7,433320.0,453600.0,3318.6,7368.1,2070.0,4392.0,735715.3,144586.8,,224.7159,23.4164,6.6813,12.1009,9.2922,42.5651,40.265,42.1495,0.3084,0.6847,0.1923,0.4081,68.3642,13.4353,,697.6,153.9,254.0,267.8,25.5,59.6,9.5,7.1,0.1,96.7,3.7,57.13999999999999,7.3125,72.52
EL,Greece,2000,54.16,8.73,18002.906,4.138,11.345,3.151,34.4,59.113,3.351,108.9,0,1,2.659,3.437,25.4,24.0,30.77,219,3602.0,994.0,,375.78,15.15,1.22,60.15,38.71,55.0,135.0,,3010974.5,400000.0,70062.4,126985.1,110000.0,467219.5,368000.0,422300.0,3233.7,7184.7,1911.0,3550.0,748279.6,137038.6,,278.6441,37.0171,6.4838,11.7516,10.1797,43.2378,34.0558,39.0808,0.2993,0.6649,0.1768,0.3285,69.2479,12.6819,,695.6,153.9,255.7,268.5,21.7,59.9,9.9,7.6,0.2,106.1,3.6,55.8,7.51,72.67
EL,Greece,2001,54.75,8.73,18742.424,4.65,10.764,3.374,34.95,56.858,3.473,110.5,0,1,4.138,2.659,25.0,25.3,31.19,227,3614.0,1009.0,,370.51,16.21,1.18,66.63,46.07,55.0,145.0,,2890672.1,342000.0,74873.8,115286.2,113548.0,465314.3,355800.0,445400.0,3455.7,6522.8,1800.0,3650.0,757916.6,142011.4,,266.1238,31.4855,6.8931,10.6136,10.4536,42.8382,32.756,41.0048,0.3181,0.6005,0.1657,0.336,69.776,13.074,,678.9,155.3,250.7,273.3,22.5,59.7,8.1,7.3,0.1,92.8,3.2,54.46,8.25,72.85
EL,Greece,2002,55.34,8.77,19548.368,4.683,10.346,3.629,35.5,50.053,3.523,107.9,0,1,4.65,4.138,23.5,23.0,31.62,227,3639.0,1021.0,,389.96,18.7,1.68,64.97,46.21,56.0,151.0,,2833639.7,321000.0,73072.1,109604.0,125740.0,475554.7,347700.0,448600.0,3372.6,6201.3,1405.0,4154.0,797142.2,133649.3,,259.9187,29.4441,6.7026,10.0535,11.5336,43.6208,31.8932,41.1483,0.3094,0.5688,0.1289,0.381,73.1187,12.2591,,672.5,153.2,247.8,267.7,22.5,59.1,9.3,6.9,0.2,99.7,3.0,53.12,8.47,73.1
EL,Greece,2003,55.9,8.85,20632.256,5.797,9.839,3.531,32.8,47.894,3.524,104.3,0,0,4.683,4.65,23.0,21.8,32.07,210,3651.0,1017.0,,389.06,22.29,2.02,65.54,43.11,46.0,121.0,,2206309.7,223000.0,74348.8,111086.7,160000.0,514164.6,387046.0,280360.0,3431.5,6285.2,2200.0,3747.0,794808.5,136128.0,,201.8938,20.4062,6.8035,10.1653,14.6412,47.0499,35.4176,25.655,0.314,0.5751,0.2013,0.3429,72.7309,12.4567,,675.7,161.0,242.2,267.9,22.8,59.2,9.7,7.1,0.2,97.0,3.5,51.78,8.68,73.43
EL,Greece,2004,56.45,9.23,21688.105,5.378,10.628,2.899,33.6,49.825,3.761,105.5,0,1,5.797,4.683,25.1,19.5,32.53,208,3719.0,1038.0,,387.4,21.09,2.57,65.58,33.15,48.0,129.0,,2290950.0,260000.0,77030.0,107521.0,147000.0,495298.9,443305.0,386324.0,3555.2,6083.4,2200.0,3877.0,774244.0,133946.1,,209.121,23.7331,7.0314,9.8147,13.4184,45.2115,40.4655,35.2642,0.3245,0.5553,0.2008,0.3539,70.674,12.2268,,649.4,156.2,228.9,270.5,23.4,60.2,11.3,6.8,0.2,97.9,3.2,50.44,8.3,73.83
EL,Greece,2005,56.97,9.27,21880.527,1.184,10.074,3.545,34.6,50.356,4.055,109.9,0,1,5.378,5.797,25.5,19.0,33.01,216,3593.0,983.0,,386.73,23.42,2.3,64.61,42.08,50.0,127.0,,2552671.1,326000.0,72429.0,109409.0,158700.0,501356.9,376866.0,388800.0,3342.9,6190.2,2200.0,3077.0,790764.0,124351.0,,232.3289,29.6706,6.5921,9.9578,14.4439,45.6305,34.3001,35.3863,0.3043,0.5634,0.2002,0.2801,71.9706,11.3177,,604.9,136.9,213.5,267.6,22.8,58.9,11.4,7.2,0.2,101.5,3.6,49.1,8.76,74.26
EL,Greece,2006,57.46,9.34,23220.532,6.443,8.906,3.196,35.1,51.105,4.02,105.3,0,0,1.184,5.378,26.9,22.4,33.5,216,3485.0,926.0,,364.08,22.96,2.7,66.88,38.74,39.0,147.0,,1904788.0,184000.0,72874.0,108470.0,117574.0,462580.7,454051.0,385000.0,3363.4,6137.1,2200.0,3101.0,807730.0,37405.0,,172.8426,16.6964,6.6127,9.8427,10.6688,41.9751,41.2011,34.9353,0.3052,0.5569,0.1996,0.2814,73.2943,3.3942,,588.8,133.7,202.7,257.9,21.7,58.3,13.7,7.8,0.2,105.2,3.5,47.900000000000006,8.4,74.72
EL,Greece,2007,57.91,9.28,23973.694,3.507,8.351,2.895,34.0,54.526,3.98,104.6,0,0,6.443,1.184,26.3,21.5,33.98,222,3511.0,898.0,,358.13,20.98,3.1,63.07,42.99,54.0,129.0,,854141.3,85000.0,75772.7,101856.8,116059.0,453469.0,350028.0,415000.0,3497.2,5762.9,3200.0,2812.0,801185.0,29359.4,,77.3085,7.6934,6.8582,9.2191,10.5045,41.0436,31.6811,37.5618,0.3165,0.5216,0.2896,0.2545,72.5155,2.6573,,563.6,126.9,185.8,263.0,22.7,58.2,13.7,7.2,0.4,116.3,2.9,46.7,8.52,75.18
EL,Greece,2008,58.31,9.25,23923.88,0.057,7.664,4.153,33.6,57.105,3.94,110.9,0,0,3.507,6.443,25.7,21.0,34.45,230,3519.0,942.0,,362.82,23.15,2.85,54.36,40.44,58.0,130.0,,828024.6,109000.0,72371.6,103653.1,121850.0,456887.7,400409.0,460000.0,3340.2,5864.6,4800.0,3000.0,808100.0,27062.2,,74.746,9.8395,6.533,9.3568,10.9994,41.2434,36.145,41.5243,0.3015,0.5294,0.4333,0.2708,72.9474,2.4429,,534.2,115.8,175.5,262.7,22.6,59.4,12.3,7.3,0.3,112.4,3.3,45.53333333333334,8.95,75.62
EL,Greece,2009,58.65,9.11,22878.135,-4.119,9.546,1.21,33.6,46.378,3.91,128.5,1,1,0.057,3.507,26.6,20.8,34.91,216,3505.0,920.0,,361.56,21.65,2.73,62.85,35.52,60.0,127.0,,1409250.3,187000.0,73937.0,98658.5,123550.0,454910.1,386910.0,445000.0,3412.5,5582.0,4000.0,2000.0,802814.1,26776.3,,126.8793,16.8362,6.6568,8.8825,11.1236,40.957,34.8347,40.0648,0.3072,0.5026,0.3601,0.1801,72.2799,2.4108,,502.3,115.1,161.5,255.3,22.5,58.7,10.1,7.5,0.2,111.9,3.4,44.36666666666667,9.54,76.02
EL,Greece,2010,58.95,8.72,21547.724,-5.694,12.719,4.713,34.1,50.923,3.87,147.8,1,2,-4.119,0.057,28.6,20.9,35.35,213,3502.5,888.3,,366.56,18.94,1.96,60.78,4.86,55.96,114.03,,889400.3,84000.0,71955.8,95226.2,126000.0,451390.9,339073.3,405000.0,3321.0,5387.8,4000.0,1000.0,799682.4,22000.0,,79.9724,7.553,6.4701,8.5625,11.3296,40.5878,30.4885,36.4165,0.2986,0.4845,0.3597,0.0899,71.9052,1.9782,,461.2,105.2,143.8,247.1,21.7,58.0,9.9,6.9,0.2,100.6,3.3,43.2,9.62,76.36
EL,Greece,2011,59.21,8.48,19448.256,-9.877,17.973,3.33,34.8,56.293,3.83,175.1,1,2,-5.694,-4.119,29.1,20.8,35.76,212,3499.16,898.94,,382.55,21.66,2.04,62.06,4.89,73.68,100.31,,581483.1,42000.0,69816.9,95857.3,109100.0,430489.2,327055.9,370000.0,3222.3,5423.5,4000.0,1000.0,778267.6,23900.0,,52.3628,3.7821,6.287,8.632,9.8245,38.7657,29.4515,33.3186,0.2902,0.4884,0.3602,0.0901,70.0833,2.1522,1029.32,448.96,103.7,140.58,245.13,21.88,59.32,10.26,7.25,0.27,97.2,4.21,42.24,9.19,76.64
EL,Greece,2012,59.44,8.24,17924.662,-8.331,24.731,1.502,36.3,62.394,3.79,164.1,1,2,-9.877,-5.694,31.2,20.0,36.13,218,3490.91,915.4,,346.64,20.38,1.91,58.35,7.88,96.31,102.04,,647827.0,59000.0,69463.0,93590.3,115800.0,432773.4,337339.0,405900.0,3206.0,5295.2,3200.0,1300.0,778897.0,24000.0,,58.6534,5.3418,6.2891,8.4735,10.4844,39.1827,30.5422,36.7496,0.2903,0.4794,0.2897,0.1177,70.5203,2.1729,1051.71,452.74,104.0,143.21,248.66,22.43,59.91,10.08,6.88,0.2,103.4,4.43,41.28,9.04,76.87
EL,Greece,2013,59.64,8.1,17644.877,-2.272,27.686,-0.921,36.1,62.955,3.76,180.4,1,2,-8.331,-9.877,34.9,18.7,36.49,228,3506.88,945.24,,339.03,22.41,1.91,57.45,6.84,60.24,101.75,,453916.5,44000.0,68746.1,91193.4,177731.0,487498.8,325051.1,380300.0,3172.9,5159.6,2400.0,1994.0,783270.8,26690.0,,41.3961,4.0127,6.2695,8.3166,16.2086,44.4587,29.6439,34.6824,0.2894,0.4705,0.2189,0.1818,71.4324,2.4341,978.32,405.98,98.29,130.43,250.87,21.85,61.65,11.97,7.25,0.12,95.96,4.77,40.32,8.52,77.1
EL,Greece,2014,59.84,7.77,17903.525,0.792,26.708,-1.312,35.8,66.434,3.72,182.7,0,1,-2.272,-8.331,37.2,16.2,36.85,223,3435.63,927.04,,357.88,18.3,1.91,62.08,5.85,76.17,100.75,,455972.8,58000.0,49216.2,82850.4,187871.0,425228.6,266182.5,380000.0,2271.5,4687.6,896.3,1470.5,725631.2,40939.6,,41.8615,5.3248,4.5184,7.6062,17.2479,39.039,24.4374,34.8867,0.2085,0.4304,0.0823,0.135,66.618,3.7585,967.28,381.72,103.09,119.59,249.46,23.33,61.98,13.86,6.64,0.12,108.11,4.99,39.36,7.94,77.31
EL,Greece,2015,60.04,7.48,17980.73,-0.228,24.981,-1.736,36.0,65.272,3.682,179.6,0,1,0.792,-2.272,40.4,15.9,37.22,214,3402.75,944.39,,346.73,21.35,1.47,61.73,6.94,77.54,101.66,,353079.9,27000.0,39199.0,78066.0,251893.0,459453.3,299558.0,367340.0,1809.2,4416.9,2061.8,1200.0,691648.5,37031.3,,32.6295,2.4952,3.6225,7.2144,23.2784,42.4599,27.6833,33.9473,0.1672,0.4082,0.1905,0.1109,63.9179,3.4222,1003.37,381.32,101.2,117.6,249.99,23.23,61.77,14.64,6.37,0.3,121.67,4.69,38.4,8.27,77.52
EL,Greece,2016,60.24,7.34,18049.929,-0.032,23.514,-0.826,35.0,63.658,3.57,183.1,0,1,-0.228,0.792,42.7,13.6,37.6,226,3344.94,940.33,,358.94,21.26,1.86,64.52,6.99,77.23,101.75,,313889.6,38000.0,39171.6,76702.4,254896.0,461053.2,302493.0,427449.5,1807.9,4339.7,1501.3,1300.0,656494.4,37864.5,,29.1287,3.5264,3.6351,7.1179,23.6541,42.7853,28.0711,39.6669,0.1678,0.4027,0.1393,0.1206,60.9221,3.5138,957.87,351.46,95.21,108.25,249.45,23.37,60.9,14.18,6.4,0.23,109.18,4.29,37.56,8.45,77.71
EL,Greece,2017,60.44,7.28,18352.088,1.473,21.413,1.121,34.4,70.882,3.468,182.1,0,1,-0.032,-0.228,43.7,13.4,37.98,227,3371.83,937.71,,358.64,21.39,1.91,69.97,6.69,77.03,101.11,,392263.0,40000.0,41766.0,77319.0,243730.0,445806.2,297556.0,350797.5,1927.7,4374.6,2078.4,1500.0,662436.0,32712.0,,36.4737,3.7193,3.8835,7.1893,22.6627,41.4523,27.6676,32.6181,0.1792,0.4068,0.1933,0.1395,61.5951,3.0417,980.9,364.17,104.68,105.77,245.36,21.66,60.74,16.68,6.29,0.34,106.13,4.52,36.72,8.11,77.89
EL,Greece,2018,60.63,7.12,18769.039,2.065,19.179,0.626,32.9,79.238,3.576,189.0,0,1,1.473,-0.032,44.3,12.0,38.35,218,3362.53,845.96,,354.73,18.23,2.08,77.17,6.58,78.86,101.31,,64270.0,14900.0,39640.0,87050.0,217410.0,437215.1,300031.0,360111.4,,,2356.5,2100.0,654800.0,22730.0,,5.9881,1.3883,3.6933,8.1106,20.2564,40.736,27.9544,33.5522,,,0.2196,0.1957,61.0088,2.1178,,337.71,99.82,94.08,241.69,21.34,59.24,17.29,5.62,0.23,94.73,4.93,35.88,8.07,78.05
EL,Greece,2019,60.82,7.12,19216.676,2.277,17.045,0.253,33.1,80.59,3.551,183.2,0,1,2.065,1.473,43.1,11.5,38.72,230,3374.7,778.91,,366.79,22.52,1.86,62.59,5.08,115.56,99.63,,79370.0,8200.0,33470.0,86200.0,227560.0,443005.0,280336.0,407500.0,,,2965.6,2290.0,659380.0,22530.0,,7.4028,0.7648,3.1217,8.0399,21.2245,41.319,26.1469,38.0075,,,0.2766,0.2136,61.5003,2.1014,,327.58,105.27,94.85,240.99,22.38,59.21,18.32,5.7,0.37,99.36,4.63,35.04,8.12,78.19
EL,Greece,2020,61.02,5.81,17486.951,-9.196,15.899,-1.248,33.6,70.294,3.49,209.4,1,2,2.277,2.065,43.9,10.6,39.08,224,3311.69,789.74,,362.93,20.81,1.79,65.54,4.62,118.01,85.29,,89000.0,8800.0,34740.0,80890.0,236520.0,440741.0,264649.0,337700.0,,,3094.5,2580.0,683460.0,20870.0,,8.3188,0.8225,3.2472,7.5608,22.1076,41.1961,24.7368,31.5649,,,0.2892,0.2412,63.8831,1.9507,,335.13,106.06,94.04,240.76,21.51,58.0,18.5,6.0,0.35,90.18,4.03,34.2,9.38,78.31
EL,Greece,2021,61.22,5.73,19232.968,8.654,14.656,1.224,32.9,88.013,3.43,197.3,0,1,-9.196,2.277,44.3,8.7,39.43,223,3350.12,821.47,,309.98,22.52,1.71,88.99,5.11,128.65,89.74,,26850.0,3112.8,33050.0,74820.0,235500.0,434993.0,263740.0,401900.0,,,2868.1,2700.0,710930.0,19370.0,,2.5404,0.2945,3.127,7.0791,22.2817,41.1566,24.9536,38.0256,,,0.2714,0.2555,67.2643,1.8327,,339.51,111.42,89.5,238.9,21.52,57.13,19.37,5.85,0.44,93.64,4.15,33.3,9.03,78.39
EL,Greece,2022,61.44,5.29,20552.322,5.522,12.426,9.645,33.4,108.122,3.375,177.8,0,1,8.654,-9.196,44.8,9.6,39.75,222,3344.94,849.62,,165.77,20.93,1.85,93.55,7.32,126.96,95.25,,4950.0,525.0,35540.0,79210.0,244850.0,458891.0,250800.0,422000.0,,,3167.6,2400.0,691250.0,13910.0,,0.4743,0.0503,3.4052,7.5894,23.4601,43.9682,24.0302,40.4335,,,0.3035,0.23,66.2315,1.3328,1056.47,324.63,99.44,82.89,229.97,21.47,55.1,20.34,5.56,0.68,94.67,4.56,32.8,8.45,78.55
EL,Greece,2023,,4.85,21050.865,2.136,11.023,3.465,33.4,92.471,3.38,164.3,0,1,5.522,8.654,45.1,8.7,40.11,220,3381.65,852.61,,216.66,25.75,1.89,85.94,7.3,131.69,72.74,,1180.0,126.4,35690.0,70900.0,271690.0,455430.0,256909.0,399800.0,,,2851.1,2160.0,669620.0,12060.0,,0.1134,0.0121,3.4293,6.8125,26.1056,43.7604,24.6853,38.4152,,,0.274,0.2075,64.3411,1.1588,958.94,297.91,89.23,72.01,232.52,22.36,53.74,20.28,5.88,0.44,92.66,4.28,33.47,8.39,78.77
ES,Spain,1994,51.88,12.6,19762.389,2.383,24.209,4.718,35.1,41.696,4.488,77.6,0,1,-1.031,0.929,16.9,27.55,46.34,211,3304.0,750.0,,281.11,4.72,2.8,37.36,34.7,26.0,185.0,138507.0,8359612.0,1116380.0,483734.0,2124085.0,850804.0,3841487.7,2078300.0,2502400.0,62327.3,67217.9,36800.0,18800.0,6030300.0,44032.0,3.5022,211.373,28.2277,12.2312,53.7075,21.5126,97.1321,52.5499,63.2732,1.5759,1.6996,0.9305,0.4754,152.4763,1.1134,,489.4,127.7,156.0,282.6,33.3,51.5,32.5,22.3,0.9,114.7,9.0,37.040000000000006,5.48,75.47
ES,Spain,1995,52.28,12.46,20217.903,2.757,22.675,4.674,35.7,44.831,4.438,74.28,0,1,2.383,-1.031,18.98,29.3,45.72,221,3217.0,743.0,,278.78,4.54,2.52,34.36,23.9,28.0,181.0,100863.0,7438212.0,1110594.0,508492.0,2174820.0,904315.0,3977137.6,2104000.0,2539600.0,65517.2,68823.4,40000.0,24800.0,6203500.0,42915.0,2.5391,187.2471,27.9577,12.8006,54.7482,22.7649,100.1191,52.9654,63.931,1.6493,1.7325,1.0069,0.6243,156.1648,1.0803,,479.1,130.5,147.1,282.8,33.8,52.1,32.4,21.4,0.9,120.4,8.8,36.7,5.7,75.59
ES,Spain,1996,52.7,12.31,20658.84,2.607,22.142,3.559,36.5,46.298,4.46,70.96,0,1,2.757,2.383,21.06,31.05,45.1,219,3357.0,760.0,,279.75,5.98,2.87,35.92,26.23,35.0,177.0,51125.0,8236000.0,1228400.0,564602.0,2356150.0,866370.0,4184164.8,3040100.0,2452000.0,72746.8,74561.7,40000.0,23400.0,6133400.0,44396.0,1.2817,206.4686,30.7948,14.154,59.0664,21.7191,104.893,76.2124,61.4693,1.8237,1.8692,1.0028,0.5866,153.7584,1.113,,472.1,132.1,138.9,277.2,34.1,50.6,31.0,20.7,0.9,122.3,9.1,36.36,5.92,75.7
ES,Spain,1997,53.14,12.17,21310.431,3.587,20.698,1.971,35.3,51.227,4.38,67.64,0,1,2.607,2.757,23.14,32.8,44.48,209,3302.0,756.0,,284.3,6.69,2.29,36.82,38.09,33.0,179.0,74650.0,8530211.0,1259500.0,592252.0,2401140.0,884300.0,4284006.9,3321700.0,2478600.0,76309.4,75985.4,40000.0,23500.0,5837242.0,46085.0,1.8636,212.9498,31.4424,14.7851,59.9425,22.0758,106.9467,82.9235,61.8762,1.905,1.8969,0.9986,0.5867,145.722,1.1505,,452.7,129.7,132.0,277.0,34.2,50.8,30.0,19.4,0.7,120.3,9.2,36.02,6.14,75.8
ES,Spain,1998,53.58,12.02,22135.405,4.302,18.673,1.834,34.6,52.73,4.291,64.32,0,1,3.587,2.607,25.22,34.55,43.86,215,3337.0,750.0,,280.52,8.92,2.3,35.72,34.3,32.0,169.0,110505.0,8866220.0,1326920.0,650727.0,2744362.0,1029000.0,4841244.3,3022400.0,2242800.0,83843.7,86846.9,40000.0,22000.0,6104000.0,43658.0,2.7473,220.4238,32.9887,16.1778,68.2278,25.5821,120.3586,75.1401,55.7584,2.0844,2.1591,0.9944,0.5469,151.7521,1.0854,,451.2,130.2,129.1,276.1,34.6,51.8,31.4,18.6,0.8,128.0,8.7,35.68,6.359999999999999,75.91
ES,Spain,1999,54.01,11.88,23017.839,4.409,15.475,2.31,33.8,54.697,4.264,61.0,0,1,4.302,3.587,27.3,36.3,43.24,210,3331.0,744.0,,278.68,12.82,3.07,40.7,33.25,32.0,178.0,124000.0,8248000.0,1260100.0,661068.0,2893000.0,980000.0,4911471.6,3338800.0,2600700.0,85176.1,91550.6,40000.0,36300.0,6300000.0,40395.0,3.0703,204.2248,31.2007,16.3684,71.6322,24.2653,121.6106,82.6704,64.3947,2.109,2.2668,0.9904,0.8988,155.9913,1.0002,,430.1,128.7,127.3,275.3,34.8,51.6,31.2,15.9,0.9,147.6,8.6,35.34,6.58,76.03
ES,Spain,2000,54.42,11.67,24106.882,5.201,13.785,3.434,34.1,60.122,4.168,57.8,0,1,4.409,4.302,29.2,38.1,42.59,205,3360.0,738.0,,280.55,15.31,2.74,40.21,30.07,39.0,180.0,106178.0,7929700.0,1243100.0,651093.0,2904615.0,965000.0,4915447.9,4117300.0,2638800.0,83890.8,91918.2,40000.0,38600.0,6106628.0,42908.0,2.6173,195.4675,30.6425,16.0495,71.5989,23.7873,121.1661,101.4917,65.0466,2.0679,2.2658,0.986,0.9515,150.5287,1.0577,,398.8,121.1,116.9,272.0,35.0,50.5,29.0,14.8,0.8,130.2,8.9,35.0,6.8,76.17
ES,Spain,2001,54.81,11.67,24878.378,3.919,10.348,3.59,33.33,58.014,4.111,54.1,0,1,5.201,4.409,31.3,39.6,42.02,198,3332.0,730.0,,282.41,14.98,2.4,40.71,37.69,33.0,182.0,85845.0,6755103.0,1083000.0,650841.0,2989146.0,1008531.0,5057794.2,3095100.0,2771000.0,83858.4,94593.2,40000.0,31900.0,6330410.0,40710.0,2.1014,165.3619,26.5114,15.9323,73.173,24.6884,123.8126,75.7667,67.8329,2.0528,2.3156,0.9792,0.7809,154.9656,0.9966,,386.6,117.3,114.3,274.5,35.5,52.1,29.4,14.3,1.0,116.2,8.2,34.66,6.77,76.32
ES,Spain,2002,55.16,11.48,25205.315,2.755,11.146,3.066,32.57,55.102,4.134,51.2,0,1,3.919,5.201,34.4,41.8,41.4,205,3359.0,727.0,,281.01,16.39,4.23,42.95,39.46,36.0,182.0,78604.0,8197289.0,1318480.0,678838.0,3070116.0,1191190.0,5347032.3,3454000.0,2863100.0,87465.7,97155.6,28000.0,55500.0,6417900.0,41525.0,1.8972,197.8513,31.8231,16.3846,74.1009,28.7508,129.057,83.3664,69.1043,2.1111,2.345,0.6758,1.3396,154.9037,1.0023,,382.3,116.7,109.8,269.3,35.2,50.9,29.3,14.0,0.8,125.9,8.5,34.32,6.8,76.49
